hospital_id,hospital_name,hospital_add,hospital_code,hospital_phone,hospital_country
8330,"SWEDISH MEDICAL CENTER","501 E HAMPDEN AVENUE",80113,9708791322,ARAPAHOE
8335,"ST JOHNS PLEASANT VALLEY HOSPITAL","2309 ANTONIO AVE",93010,8054343500,VENTURA
8340,"Altius Healthcare Pvt Ltd","#1,Gulshan Park, Main Rohtak Road, Mangloi-110041",110041,6164971239,INDIA
8354,"DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE",35968,2568453150,"DE KALB"
8372,"Anu Hospital","#69,Trichy Road,Very Near To Railway Station",613007,4349568065,INDIA
8393,"Agarwal Maternity & General Hospital","S/N.45/1,2 & 5,Sangarsh Chowk,Kharadi Road,Chandannagar,",411014,1164346720,INDIA
8401,"WEDOWEE HOSPITAL","209 NORTH MAIN STREET",36278,2563572111,RANDOLPH
8402,"SCOTTSDALE SHEA MEDICAL CENTER","9003 EAST SHEA BOULEVARD",85260,4806845898,MARICOPA
8421,"MERCY GENERAL HOSPITAL","4001 J ST",95819,9517883000,SACRAMENTO
8422,"Amrutha Heart Hospital","60 Feet Road Satyanarayanapuramsatyanarayanpuram",523002,5993335915,INDIA
8439,"J PAUL JONES HOSPITAL","317 MCWILLIAMS AVENUE",36726,3346824131,WILCOX
8441,"Anadiyil Hospital","Thekkummood Junction, Trivandrm.",695037,1777317854,INDIA
8443,"SONOMA WEST MEDICAL CENTER","501 PETALUMA AVENUE",95472,6618223241,SONOMA
8444,"Arya Hospital Pvt Ltd","Sco-801, Manimajra",160101,1889974122,INDIA
8447,"LA PALMA INTERCOMMUNITY HOSPITAL","7901 WALKER STREET",90623,9095996811,ORANGE
8450,"MOBILE INFIRMARY MEDICAL CENTER","5 MOBILE INFIRMARY CIRCLE",36652,2514354700,MOBILE
8455,"Akshaya Nethralaya","#227/A,Vidyagiri Layout N Exit O Axis Bank Nagarbhavi Circle,Bangalore",560072,8981974272,INDIA
8463,"HI-DESERT MEDICAL CENTER","6601 WHITE FEATHER ROAD",92252,9254477000,"SAN BERNARDINO"
8466,"ST MARYS REGIONAL MEDICAL CENTER","1808 WEST MAIN STREET",72801,8708361000,POPE
8472,"BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE",72117,4799682841,PULASKI
8473,"RUSSELL HOSPITAL","3316 HIGHWAY 280",35010,2563297100,TALLAPOOSA
8485,"Ashirwad Children & Surgical Hospital","No.301-306,Ruby Monarch Bldg,Sakivihar Road,Sakinaka,Opp.Post Office,",400072,7919392440,INDIA
8490,"BANNER CASA GRANDE MEDICAL CENTER","1800 EAST FLORENCE BOULEVARD",85222,6023445011,PINAL
8491,"Arthroscopy & Spinal Endoscopy Centre","Sco66, Sector 20C, Chandigarh-160020",160020,1573366453,INDIA
8501,"STANFORD HEALTH CARE - VALLEYCARE","5555 WEST LAS POSITAS BOULEVARD",94588,7075764000,ALAMEDA
8515,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET",92225,7148273000,RIVERSIDE
8526,"Apollo Hospitals","Waltair Main Road, Vishakapatnam-530002",530017,7048088883,INDIA
8531,"OJAI VALLEY COMMUNITY HOSPITAL","1306 MARICOPA HWY",93023,3236692164,VENTURA
8537,"LODI MEMORIAL HOSPITAL","975 S FAIRMONT AVENUE",95240,3237261222,"SAN JOAQUIN"
8552,"Adithi Maternity And General Nursing Home","#78,Omkarnagar, B.G. Road.",560076,9867244338,INDIA
8570,"Abhaya Eye Hospital","#77,Bsk 3Rd Stage, 100Ft Ring Road,5Th Block.",560085,2322090064,INDIA
8571,"ANDALUSIA REGIONAL HOSPITAL","849 SOUTH THREE NOTCH STREET",36420,3342228466,COVINGTON
8574,"ST MARYS  MEDICAL CENTER","2635 N 7TH STREET",81502,9706694640,MESA
8584,"Adarsha Hospital Udupi","Near K.S.R.T.C Bus Stand, Udupi",576101,1557707391,INDIA
8586,"Aravind Eye Hospital (Salem)","64, Sankagiri Main Road, Nethimedu, Salem, Tamilnadu-636002, Opposite To Kaliamman Temple",636002,8882368053,INDIA
8601,"Apoorva Hospital","46/A, Santoshnagar Colony,Mehdipatnam, Hyderabad-500028",500028,3602317035,INDIA
8609,"Annapurna Hospital","K.M. Road, Chikmagalur",577101,6407788063,INDIA
8616,"Adilakshmi Nursing Home","G.B.C. Raod, Ponnur.",522124,3089919806,INDIA
8618,"JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","1601 YGNACIO VALLEY RD",94598,5596388155,"CONTRA COSTA"
8619,"CENTURA HEALTH-PORTER ADVENTIST HOSPITAL","2525 S DOWNING ST",80210,9705220122,DENVER
8627,"NORTHWEST MEDICAL CENTER","1530 U S HIGHWAY 43",35594,2054877736,MARION
8630,"Ajwani Eye Hospital Pvt. Ltd.","# 115, Berasia Road, Bh0Pal Sindhi Colony, Bhopal-462018",462018,3113257847,INDIA
8635,"SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER","2200 EAST SHOW LOW LAKE ROAD",85901,5208744189,NAVAJO
8637,"Akansha Orthopedic Centre","5-A-2, Vigyan Nagar.",324005,2677353100,INDIA
8648,"KAISER FOUNDATION HOSP SO SACRAMENTO","6600 BRUCEVILLE ROAD",95823,9516798888,SACRAMENTO
8657,"ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","2450 ASHBY AVENUE",94705,2098351500,ALAMEDA
8658,"Arasan Eye Hospital","#26, Annamalai Layout,Opp To Road Theatre",638011,7903290502,INDIA
8691,"Anand Nursing Home","Kf-113, New Kavi Nagar.",201002,7653976779,INDIA
8707,"ATHENS LIMESTONE HOSPITAL","700 WEST MARKET STREET",35611,2562339292,LIMESTONE
8717,"Ahooja Eye & Dental Institute","560/1, Dayanand Coloney, New Railway Road",122001,4955619849,INDIA
8726,"SOUTH COAST GLOBAL MEDICAL CENTER","2701 S BRISTOL ST",92704,6503248500,ORANGE
8728,"SPARKS REGIONAL MEDICAL CENTER","1001 TOWSON AVENUE",72902,8702353000,SEBASTIAN
8729,"Adarsh Hospital","86-26-5, V.L. Puram Jn, M.S. Narayana Street, Rajahmundry-533107",533103,3431968380,INDIA
8739,"Apollo Victor Hospital","Malbhat, Margao, South Goa, Salcetemargao",403601,4991544817,INDIA
8754,"CLOVIS COMMUNITY MEDICAL CENTER","2755 HERNDON AVE",93611,2134847111,FRESNO
8764,"SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","6245 DE LONGPRE AVE",90028,3237834011,"LOS ANGELES"
8795,"Apex Hospital","A-Wing, Vaishali Heights, Chandavarkar Road, Borivali (W), Mumbai-400092",400092,3269189183,INDIA
8797,"Ashirwad Nursing Home","'C'Wing, Seema Complex, Tulinj Road,Nalasopara(E),Thane,",401205,3881429478,INDIA
8798,"Aparna Hospital","450-D,Palaghat Main Road,Kuniamuthu",641008,7686479182,INDIA
8801,"ST MARY MEDICAL CENTER","18300 HIGHWAY 18",92307,6509407000,"SAN BERNARDINO"
8814,"Anand Nirogdham Hospital Pvt Ltd","#A,1 Damodar Colony,Garh Road,",250004,8260853417,INDIA
8819,"KAISER FOUNDATION HOSPITAL - PANORAMA CITY","13652 CANTARA ST",91402,9094275500,"LOS ANGELES"
8823,"Abhilash Hospital & Sara Rehabilitation Centre","#271, 1Ooft Ring Road, 5Th Block,3Rd Phase, 3Rd Stage,Banashankri.",560085,4799234923,INDIA
8832,"Anuchandra Accident Hospital","Geetai Building, Cinema Road,",413102,9584484854,INDIA
8837,"ST ROSE HOSPITAL","27200 CALAROGA AVE",94545,6506965270,ALAMEDA
8843,"NATIVIDAD MEDICAL CENTER","1441 CONSTITUTION BOULEVARD",93906,5597841110,MONTEREY
8850,"ST ELIZABETH COMMUNITY HOSPITAL","2550 SISTER MARY COLUMBA DRIVE",96080,7603397100,TEHAMA
8855,"OZARKS COMMUNITY HOSPITAL OF GRAVETTE","1101 JACKSON STREET SW",72736,5107826200,BENTON
8879,"EMANUEL MEDICAL CENTER","825 DELBON AVE",95382,5624919000,STANISLAUS
8891,"LEVI HOSPITAL","300 PROSPECT AVE",71901,5015527100,GARLAND
8912,"TULARE REGIONAL MEDICAL CENTER","869 NORTH CHERRY AVENUE",93274,3232262800,TULARE
8916,"Ashirwad Hospital","Maratha Section,Near Jijamatha Udyan,Ulhasnagar,Thane",421004,5677673688,INDIA
8926,"PROVIDENCE HOLY CROSS MEDICAL CENTER","15031 RINALDI ST",91346,6265701606,"LOS ANGELES"
8928,"Apollo Hospitals Karaikudi","Madurai Main Road, Managiri Village Karaikodi, Tamilnadu-630307, Near, Chettinad Public School",630307,2273308358,INDIA
8933,"CROSSRIDGE COMMUNITY HOSPITAL","310 SOUTH FALLS BOULEVARD",72396,8708861200,CROSS
8937,"SAN JOAQUIN COMMUNITY HOSPITAL","2615 CHESTER AVENUE",93301,3105324200,KERN
8945,"ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI VALLEY","115 WEST E STREET",93561,2099663631,KERN
8946,"Abhishek Nethradhama","Mosque Complex, Opp Rajkamar Talkies, Fort Road,",561203,6568001145,INDIA
8949,"Ashirwad Hospital & Poly Clinic","#101, 103, Anurag Busines Centre, W.T.Patil Marg, Ghtla Villate, Chemburw.T. Patil Marg,Ghatla Village",400071,5969892598,INDIA
8958,"Ajay Medical Centre","Near Bus Stand Chellakere",577522,4308062796,INDIA
8966,"Akshay Mallya Hospital","Varthur Main Road,Marathalli",560037,3419639411,INDIA
8969,"Arogyaseva Medical Academy Of India","32/2A,Erandwanabehind Mehendale Garage",411004,4304474920,INDIA
8982,"NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL","3873 NORTH PARKVIEW DRIVE",72703,5015852000,WASHINGTON
8987,"EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE",36401,2515782480,CONECUH
8992,"BEAR VALLEY COMMUNITY HOSPITAL","41870 GARSTIN DR",92315,8585761700,"SAN BERNARDINO"
8995,"Alchemist Hospitals Ltd","Sector 21,Near Main Market",134112,6545643106,INDIA
8999,"Aagman Hospital","Madhav Vatika Raiya Road.",360007,7059289136,INDIA
9003,"Abdul Khadir Hospital","Parakkai Road,Elankadai,Kottar",629002,8078199537,INDIA
9036,"Ankur Nursing Home & Pain Clinic","Ashirwad Complex Chindhwad Main Road, Bus Stop Kalewadi Road,Chinchwad",411033,3511045769,INDIA
9054,"SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE",92118,6264454441,"SAN DIEGO"
9077,"Agarwal Medical Centre","E-234, Greater Kailash, Delhi-110048",110048,8397203506,INDIA
9082,"Arun Kidney Centre","#29-23-9,Tadepallivani Street,Suryaraopet",520002,1448381998,INDIA
9098,"PLACENTIA LINDA HOSPITAL","1301 N ROSE DRIVE",92870,9167342011,ORANGE
9100,"CLAY COUNTY HOSPITAL","83825 HIGHWAY 9    P O BOX 1270",36251,2563542131,CLAY
9105,"Aashirwad Nursing Home (Heart And Diabetes Center)","A-29/3, Lions Enclave, Marble Block, Vikas Nagar, Uttam Nagar, New Delhi-110059",110059,5587824553,INDIA
9108,"UNIVERSITY OF COLORADO HOSPITAL AUTHORITY","12605 EAST 16TH AVENUE",80045,7197765000,ADAMS
9110,"Apollo Emergency & Clinic","Mehdipatnam, Meeraj Complex, Hyderabad-500028",500028,4194249477,INDIA
9119,"MCGEHEE HOSPITAL","900 SOUTH THIRD STREET",71654,8702694361,DESHA
9128,"SHASTA REGIONAL MEDICAL CENTER","1100 BUTTE ST",96001,7076244000,SHASTA
9138,"Aditya Netralaya","#244, 7Th Cross 6 Block 3 Puase 3Block Banashankari, Bangalore-560085",560085,7471965532,INDIA
9153,"WASHINGTON HOSPITAL","2000 MOWRY AVE",94538,6263350231,ALAMEDA
9155,"EDEN MEDICAL CENTER","20103 LAKE CHABOT ROAD",94546,5308884500,ALAMEDA
9160,"FOOTHILL REGIONAL MEDICAL CENTER","14662 NEWPORT AVE",92780,5308324277,ORANGE
9172,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS","1201 7TH STREET SE",35601,2563412000,MORGAN
9174,"Apex Hospital","75-6-23, Prakash Nagar,East Godavari, Rajamundry.",533103,6742997460,INDIA
9218,"WHITERIVER PHS INDIAN HOSPITAL","200 WEST HOSPITAL DRIVE  (PO BOX 860)",85941,6233274000,NAVAJO
9242,"Aravindam Orthopaedic And Physiotherapy Centre","D.No-6-18-3, Kokkondavari Street, T Nagar.Rajahundry-1",533101,8988218477,INDIA
9251,"Anandrishiji Hospital & Medical Research Centre","124, Anand Rishiji Marg",414001,9532960479,INDIA
9262,"Apoorva Hospital","3Rd Main Road, 9Th Cross, J.P. Extention.",577002,7526139250,INDIA
9285,"Amrit Medicare Pvt Ltd","No.310,Mint Street,Near Sowcarpet, Chennai-600079",600079,8424099093,INDIA
9293,"DAMERON HOSPITAL","525 WEST ACACIA STREET",95203,8187826600,"SAN JOAQUIN"
9300,"Apollo First Med Hospitals","No 154, Poonamallee High Road, Near Neyveli House, Kilpauk, Chennai - 6000No 154, Poonamallee High Road, Near Neyveli House, Kilpauk, Chennai - 6000",600010,7168410252,INDIA
9306,"SCRIPPS MEMORIAL HOSPITAL LA JOLLA","9888 GENESEE AVENUE",92037,8317574333,"SAN DIEGO"
9308,"ADVENTIST MEDICAL CENTER - REEDLEY","372 W CYPRESS AVE",93654,6503675551,FRESNO
9324,"MENDOCINO COAST DISTRICT HOSPITAL","700 RIVER DR",95437,7072625000,MENDOCINO
9325,"MERCY REGIONAL MEDICAL CENTER","1010 THREE SPRINGS BLVD",81301,7195844000,"LA PLATA"
9326,"Abha Nursing Home (P) Ltd","10/503-B, Allengami, Kanpur",208002,8533884117,INDIA
9337,"Apex Kidney Care Pvt Ltd","101, Eden Rose Shopping Complex,Opp. Cinemax Multiplex,Beverly Park, Mira Road (E),Thane",401107,7801422313,INDIA
9342,"MT EDGECUMBE HOSPITAL","222 TONGASS DR",99835,6238485000,SITKA
9361,"BAPTIST HEALTH MEDICAL CENTER-STUTTGART","1703 NORTH BUERKLE ST",72160,5013321000,ARKANSAS
9363,"COLLEGE HOSPITAL COSTA MESA","301 VICTORIA STREET",92627,7149575000,ORANGE
9367,"SAN LEANDRO HOSPITAL","13855 E 14TH STREET",94578,5104541000,ALAMEDA
9372,"NORTH COLORADO MEDICAL CENTER","1801 16TH STREET",80631,7195892511,WELD
9374,"CENTURA HEALTH-ST THOMAS MORE HOSPITAL","1338 PHAY AVE",81212,7208480000,FREMONT
9380,"ST. MARY'S HOSPITAL","1601 WEST ST MARY'S ROAD",85745,5208733000,PIMA
9381,"PARKER ADVENTIST HOSPITAL","9395 CROWN CREST BLVD",80138,9706242500,DOUGLAS
9383,"USC VERDUGO HILLS HOSPITAL","1812 VERDUGO BLVD",91209,5306623961,"LOS ANGELES"
9394,"Aeinullah Eye Hospital","#90, Austin Town Layout, Near B.D.A Shopping Complex.",560047,9489105633,INDIA
9426,"All Asia Medical Institute (A Unit Of Harsh Medical Centre Pvt Ltd).","8B Garcha First Lane",700019,6883969668,INDIA
9428,"Agarwal Nursing Home","4Th Floor,Shanti Centre, Plot # 8,Sec-17,Vashi,Navi Mumbai,Vashi, Navi Mumbai-400703",400703,9399030075,INDIA
9440,"SETON MEDICAL CENTER","1900 SULLIVAN AVENUE",94015,9514864000,"SAN MATEO"
9443,"TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH",36081,3346705000,PIKE
9468,"GLENDORA COMMUNITY HOSPITAL","150 WEST ROUTE 66",91740,9497644624,"LOS ANGELES"
9475,"SILOAM SPRINGS REGIONAL HOSPITAL","603 NORTH PROGRESS AVENUE",72761,4794635113,BENTON
9493,"COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","147 N BRENT ST",93003,4159822400,VENTURA
9495,"Adarsh Hospital","Meenakshi Apartments,C - Wing, 1St Floor, Marve Road,Maladmalad (W)",400064,8107522623,INDIA
9499,"JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS","2540 EAST ST",94520,7607536501,"CONTRA COSTA"
9504,"Asha Maternity & General Hospital","Pooja Building, Pushpa Park, Daftary Road, Malad East.",400097,1394895778,INDIA
9506,"Anjakha Hospital","#23,Medavakkam Main Road,Madipakkam",600091,7459236085,INDIA
9515,"BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK","9601 INTERSTATE 630, EXIT 7",72205,8702621200,PULASKI
9516,"SURPRISE VALLEY COMMUNITY HOSPITAL","741 NORTH MAIN STREET",96104,5308465671,MODOC
9525,"SUTTER ROSEVILLE MEDICAL CENTER","ONE MEDICAL PLAZA",95661,5104374800,PLACER
9531,"PROVIDENCE HOSPITAL","6801 AIRPORT BOULEVARD",36608,2516331000,MOBILE
9532,"BANNER DEL E. WEBB MEDICAL CENTER","14502 WEST MEEKER BOULEVARD",85375,9287632273,MARICOPA
9536,"ST BERNARDS MEDICAL CENTER","225 E JACKSON",72401,5016221000,CRAIGHEAD
9552,"MILLS-PENINSULA MEDICAL CENTER","1501 TROUSDALE DRIVE",94010,7072524411,"SAN MATEO"
9568,"Apex Hospital & Trauma Centre","Plot No 5, Sector 6, Dharuhera, Rewari, Haryana",123106,3001523600,INDIA
9570,"Ankur Nursing Home","Mohan Plaza, Main Road, Opposite Section, Ulhasnagar, Thane-421501",421501,7198139048,INDIA
9584,"Agile Hospital Pvt. Ltd","Tripura Road, Jayanagar Chariali, Guwahati, Kamrup, Assam, Opposite Sbi, Iibm Branch.",781022,3906460243,INDIA
9605,"Aditya Jyot Eye Hospital (P) Ltd.","Plot # 153,Mojar Parmeshwaranroad (Opp) Siws Collage Gate #",400031,7973792777,INDIA
9608,"PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","4101 TORRANCE BLVD",90503,4159257900,"LOS ANGELES"
9615,"Aditya Care Hospital","329/1929(P),Chandrasekharpur,Khurdha",751014,8648032306,INDIA
9632,"MERCY MEDICAL CENTER REDDING","2175 ROSALINE AVE, CLAIRMONT HGTS",96001,6509924000,SHASTA
9633,"Agrawal Hospital","E-3/15, Opp Habibganj Railway Stn, Arera Colony, Bopal,Mp-462016",462016,9919876804,INDIA
9644,"HACIENDA CHILDREN'S HOSPITAL, INC.","610 WEST JEROME AVENUE",85210,4797545454,MARICOPA
9668,"Akshay Eye Clinic","#842,Mahatma Gandhi Road,Panvel",410206,9001346870,INDIA
9674,"Ajanta Hospital & Ivf Centre Pvt Ltd","#765, Near Krishna Cinema, Kanpur Road, Alambagh.",226005,2590522927,INDIA
9677,"Accident Fracture And Orthopedic Hospital","Near Green Park Dunetha Road , Nani Daman, Gandhinagar, Gujarat-382010",382010,2278548708,INDIA
9679,"Acharya Tulsi Jain Hospital","Mom(M)W6-P-6,#22/2-1,6Th Cross,K.N Extension",560022,6437492737,INDIA
9682,"ARKANSAS METHODIST MEDICAL CENTER","900 WEST KINGSHIGHWAY",72450,8708926000,GREENE
9686,"Amritdhara Hospital Pvt Ltd","Chaura Bazar,Near City Police Station",132001,9362769935,INDIA
9688,"ANIMAS SURGICAL HOSPITAL, LLC","575 RIVERGATE LANE",81301,7204552500,"LA PLATA"
9699,"Abhinandan Hospital","0/60, Doctors Colony, Kankar Baga",800020,1963133498,INDIA
9713,"HOAG MEMORIAL HOSPITAL PRESBYTERIAN","ONE HOAG DRIVE",92663,4152068000,ORANGE
9718,"Artemis Medicare Services Ltd","Sector-51,",122001,1643731394,INDIA
9730,"Aashirwad Nursing Home","Ashirwad, Swami Samarth Nagar, 2Nd Cross Lane, Lokhandwala Complex, Andheri West",400053,3618604461,INDIA
9742,"MENIFEE VALLEY MEDICAL CENTER","28400 MCCALL B0ULEVARD",92585,9252759200,RIVERSIDE
9744,"WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE",85390,5203843541,MARICOPA
9763,"Aasha Hospitals","7-201,Court Road,Anantapur",515001,2337335608,INDIA
9771,"UNIVERSITY OF CALIFORNIA IRVINE MED CENTER","101 CITY DRIVE SOUTH",92868,5305413420,ORANGE
9773,"Apulki Vairagade Multispeciality Hospital","Manewada Cement Road,Plot # 151,Opp To Navdurga Mandir",440024,3797230940,INDIA
9787,"SONORA REGIONAL MEDICAL CENTER","1000 GREENLEY ROAD",95370,7144566112,TUOLUMNE
9792,"BAPTIST MEDICAL CENTER SOUTH","2105 EAST SOUTH BOULEVARD",36116,3342882100,MONTGOMERY
9799,"COMMUNITY REGIONAL MEDICAL CENTER","2823 FRESNO STREET",93721,7146339111,FRESNO
9821,"Aastha Hospital","L-2/50, New Mahavir Nagar Outer Ring Road Near Janakpuri Dist Centre",110018,5928342011,INDIA
9824,"Aaryan Institute Of Medical Sciences","Navanaka,Mandvi,Near Opp Sawmi Narayana Mandir",370465,3447269571,INDIA
9829,"ARIZONA SPINE AND JOINT HOSPITAL","4620 EAST BASELINE ROAD",85206,6238821515,MARICOPA
9846,"Aravind Eye Hospital - Theni","371,Periakulam Road,Allinagaram",625531,4024944608,INDIA
9854,"ORANGE COAST MEMORIAL MEDICAL CENTER","9920 TALBERT AVENUE",92708,4088482000,ORANGE
9863,"MONROE COUNTY HOSPITAL","2016 SOUTH ALABAMA AVENUE, BOX 886",36460,2515753111,MONROE
9866,"TRINITY HOSPITAL","60 EASTER AVENUE",96093,5309266111,TRINITY
9871,"KAISER FOUNDATION HOSPITAL - DOWNEY","9333 IMPERIAL HIGHWAY",90242,2137482411,"LOS ANGELES"
9875,"MENA REGIONAL HEALTH SYSTEM","311 NORTH MORROW STREET",71953,8704144000,POLK
9877,"Aarthi Hospital","60,Santhaipettai Street",628502,3319310013,INDIA
9888,"SAINT AGNES MEDICAL CENTER","1303 E HERNDON AVE",93710,8589393400,FRESNO
9916,"Akilesh Orthopaedics Hospitals","95-97, Sasthiri Road, Rammagar.",641009,6228427834,INDIA
9918,"SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","2975 N SYCAMORE DR",93065,8314627700,VENTURA
9919,"TORRANCE MEMORIAL MEDICAL CENTER","3330 LOMITA BLVD",90509,8056816446,"LOS ANGELES"
9925,"DEWITT HOSPITAL & NURSING HOME, INC","1641 WHITEHEAD DRIVE",72042,8703526300,ARKANSAS
9928,"Anand Hospital","B-52, New Krishna Park, Dholi Piao, Vikas Puri.",110018,2699477277,INDIA
9932,"Adithya Nursing Home","57 Opp Junior College Ramanagaram",571511,8916598489,INDIA
9942,"Achyut Pandit Hospital","Kumbeswar Temple Road,Kumta",581343,2816746533,INDIA
9943,"Anupama Maternity & Nursing Home","1/18, Jaykar Smruti,Aarey Road, Goregaon West.",400062,9239443471,INDIA
9947,"NORTH ARKANSAS REGIONAL MEDICAL CENTER","620 NORTH MAIN STREET",72601,8702610000,BOONE
9950,"Abhinav Multispeciality Hospital","Naya Nakasha, Lashkari Bagh.",440017,6435301871,INDIA
9953,"BANNER ESTRELLA MEDICAL CENTER","9201 WEST THOMAS ROAD",85037,4807288000,MARICOPA
9956,"Annapurna Laparoscopic Surgery And Trauma Care Center","Plot No-2764/4805, Nageswar Tangi, Old Town, Bhubaneswar, Khurdur, Orissa",751002,3804568628,INDIA
9960,"Arpan General Hospital","Arpan Shopping Arcade, 1St Floor, C.S.T. Road, Kurla West.",400070,6007588414,INDIA
9999,"NORTH ALABAMA SPECIALITY HOSPITAL","700 WEST MARKET STREET, 2ND FLOOR",35611,2518472223,LIMESTONE
